timestamp,lat,lon,TSURF,MIR,PRECTOT,SPEEDMAX,fire_count,timestep
2017-01-04 12:00:00,35.0,-118.125,279.69214,0.10596,0.0002179,9.16,-20.0,12
2017-01-04 12:00:00,35.0,-117.5,281.4303,0.0818,4.065e-05,10.9,-20.0,12
2017-01-04 12:00:00,35.0,-116.875,282.57336,0.08295,2.116e-05,11.17,-20.0,12
2017-01-04 12:00:00,35.0,-116.25,284.56958,0.0597,2.2e-06,7.65,-20.0,12
2017-01-04 12:00:00,35.0,-115.625,282.78714,0.08295,2.4e-06,4.887,-20.0,12
2017-01-04 12:00:00,35.0,-115.0,282.55762,0.08124,0.0,7.89,-20.0,12
2017-01-04 12:00:00,35.0,-114.375,284.0144,0.094,0.0,7.105,0.1111,12
2017-01-04 12:00:00,35.0,-113.75,281.6344,0.095,6e-08,7.715,-20.0,12
2017-01-04 12:00:00,35.5,-123.75,270.60733,0.8,0.00098,12.52,-20.0,12
2017-01-04 12:00:00,35.5,-123.125,270.60733,0.8,0.0007863,12.69,-20.0,12
2017-01-04 12:00:00,35.5,-122.5,270.60733,0.8,0.000619,13.06,-20.0,12
2017-01-04 12:00:00,35.5,-121.875,287.1795,0.8,0.0009646,12.74,-20.0,12
2017-01-04 12:00:00,35.5,-121.25,287.29895,0.2798,0.001391,12.38,-20.0,12
2017-01-04 12:00:00,35.5,-120.625,285.25107,0.2825,0.00131,11.8,-20.0,12
2017-01-04 12:00:00,35.5,-120.0,284.88397,0.262,0.000306,11.93,-20.0,12
2017-01-04 12:00:00,35.5,-119.375,285.83862,0.1443,0.000675,8.47,-20.0,12
2017-01-04 12:00:00,35.5,-118.75,280.54645,0.211,0.000765,4.766,-20.0,12
2017-01-04 12:00:00,35.5,-118.125,277.74945,0.1251,0.000576,9.71,-20.0,12
2017-01-04 12:00:00,35.5,-117.5,280.9687,0.0756,1.514e-05,12.586,-20.0,12
2017-01-04 12:00:00,35.5,-116.875,281.69116,0.07074,2.766e-05,12.12,-20.0,12
2017-01-04 12:00:00,35.5,-116.25,282.93756,0.0655,8.34e-06,8.32,-20.0,12
2017-01-04 12:00:00,35.5,-115.625,281.20697,0.0891,2.74e-06,9.08,-20.0,12
2017-01-04 12:00:00,35.5,-115.0,281.92786,0.089,0.0,10.24,-20.0,12
2017-01-04 12:00:00,35.5,-114.375,283.1019,0.09924,1e-07,8.64,-20.0,12
2017-01-04 12:00:00,35.5,-113.75,280.74826,0.0832,2.4e-07,9.52,-20.0,12
2017-01-04 12:00:00,36.0,-123.75,270.60733,0.8,0.001453,11.875,-20.0,12
2017-01-04 12:00:00,36.0,-123.125,270.60733,0.8,0.002148,12.23,-20.0,12
2017-01-04 12:00:00,36.0,-122.5,270.60733,0.8,0.002514,13.03,-20.0,12
2017-01-04 12:00:00,36.0,-121.875,286.1994,0.2046,0.004234,11.88,-20.0,12
2017-01-04 12:00:00,36.0,-121.25,285.2295,0.2174,0.004326,10.84,-20.0,12
2017-01-04 12:00:00,36.0,-120.625,285.01935,0.257,0.001417,12.72,-20.0,12
