timestamp,lat,lon,T2M,MIR,PRECTOT,SPEEDMAX,fire_count,timestep
2017-11-23 00:00:00,36.0,-120.625,293.2,0.1458,0.0,3.521,-20.0,12
2017-11-23 00:00:00,36.0,-120.0,292.0,0.1549,0.0,6.332,-20.0,12
2017-11-23 00:00:00,36.0,-119.375,294.5,0.1967,0.0,5.617,-20.0,12
2017-11-23 00:00:00,36.0,-118.75,291.8,0.1711,0.0,5.293,-20.0,12
2017-11-23 00:00:00,36.0,-118.125,286.5,0.1449,0.0,3.729,-20.0,12
2017-11-23 00:00:00,36.0,-117.5,291.2,0.0809,0.0,2.926,-20.0,12
2017-11-23 00:00:00,36.0,-116.875,294.0,0.06476,0.0,2.24,-20.0,12
2017-11-23 00:00:00,36.0,-116.25,293.0,0.0716,0.0,3.57,-20.0,12
2017-11-23 00:00:00,36.0,-115.625,287.5,0.1024,0.0,5.234,-20.0,12
2017-11-23 00:00:00,36.0,-115.0,289.5,0.0927,0.0,6.504,-20.0,12
2017-11-23 00:00:00,36.0,-114.375,290.5,0.08026,0.0,4.31,-20.0,12
2017-11-23 00:00:00,36.0,-113.75,286.5,0.1262,0.0,6.47,-20.0,12
2017-11-23 00:00:00,36.5,-123.75,290.0,0.8,1.25e-06,5.523,-20.0,12
2017-11-23 00:00:00,36.5,-123.125,290.0,0.8,1.4e-06,5.746,-20.0,12
2017-11-23 00:00:00,36.5,-122.5,289.5,0.8,6.8e-06,5.52,-20.0,12
2017-11-23 00:00:00,36.5,-121.875,288.2,0.1299,3.31e-05,4.832,-20.0,12
2017-11-23 00:00:00,36.5,-121.25,289.2,0.16,0.0,3.803,-20.0,12
2017-11-23 00:00:00,36.5,-120.625,290.0,0.1635,0.0,5.406,-20.0,12
2017-11-23 00:00:00,36.5,-120.0,291.0,0.1864,0.0,6.008,-20.0,12
2017-11-23 00:00:00,36.5,-119.375,293.8,0.2244,0.0,5.617,-20.0,12
2017-11-23 00:00:00,36.5,-118.75,289.0,0.2343,0.0,3.387,-20.0,12
2017-11-23 00:00:00,36.5,-118.125,284.5,0.1494,0.0,3.367,-20.0,12
2017-11-23 00:00:00,36.5,-117.5,291.5,0.0652,0.0,3.18,-20.0,12
2017-11-23 00:00:00,36.5,-116.875,293.2,0.0447,0.0,3.492,-20.0,12
2017-11-23 00:00:00,36.5,-116.25,291.0,0.00919,0.0,5.387,-20.0,12
2017-11-23 00:00:00,36.5,-115.625,287.0,0.08673,0.0,4.168,-20.0,12
2017-11-23 00:00:00,36.5,-115.0,288.0,0.09015,0.0,6.195,-20.0,12
2017-11-23 00:00:00,36.5,-114.375,290.0,0.08777,0.0,7.492,-20.0,12
2017-11-23 00:00:00,36.5,-113.75,285.5,0.01432,0.0,8.3,-20.0,12
2017-11-23 00:00:00,37.0,-123.75,289.5,0.8,1e-07,5.066,-20.0,12
2017-11-23 00:00:00,37.0,-123.125,289.5,0.8,1.43e-06,4.68,-20.0,12
2017-11-23 00:00:00,37.0,-122.5,289.5,0.0392,3.2e-06,4.434,-20.0,12
2017-11-23 00:00:00,37.0,-121.875,288.5,0.1807,8e-07,4.332,-20.0,12
2017-11-23 00:00:00,37.0,-121.25,289.0,0.1414,0.0,4.473,-20.0,12
2017-11-23 00:00:00,37.0,-120.625,290.0,0.1537,0.0,5.734,-20.0,12
2017-11-23 00:00:00,37.0,-120.0,293.2,0.02333,0.0,4.645,-20.0,12
2017-11-23 00:00:00,37.0,-119.375,290.0,0.0237,0.0,4.66,-20.0,12
2017-11-23 00:00:00,37.0,-118.75,281.5,0.02124,0.0,3.29,-20.0,12
2017-11-23 00:00:00,37.0,-118.125,285.0,0.01203,0.0,3.178,-20.0,12
2017-11-23 00:00:00,37.0,-117.5,289.8,0.00731,0.0,4.15,-20.0,12
2017-11-23 00:00:00,37.0,-116.875,289.0,0.00916,0.0,4.297,-20.0,12
2017-11-23 00:00:00,37.0,-116.25,287.5,0.0115,0.0,5.508,-20.0,12
2017-11-23 00:00:00,37.0,-115.625,287.5,0.00975,0.0,4.098,-20.0,12
2017-11-23 00:00:00,37.0,-115.0,287.5,0.01038,0.0,4.535,-20.0,12
2017-11-23 00:00:00,37.0,-114.375,287.8,0.01218,0.0,8.28,-20.0,12
2017-11-23 00:00:00,37.0,-113.75,287.0,0.012276,0.0,8.53,-20.0,12
2017-11-23 00:00:00,37.5,-123.75,289.5,0.8,5.4e-07,4.348,-20.0,12
2017-11-23 00:00:00,37.5,-123.125,289.2,0.8,6e-06,3.645,-20.0,12
2017-11-23 00:00:00,37.5,-122.5,289.2,0.02997,2.86e-06,2.855,-20.0,12
2017-11-23 00:00:00,37.5,-121.875,288.5,0.0241,0.0,3.19,-20.0,12
2017-11-23 00:00:00,37.5,-121.25,287.8,0.01892,0.0,5.164,-20.0,12
2017-11-23 00:00:00,37.5,-120.625,290.8,0.02254,0.0,5.65,-20.0,12
2017-11-23 00:00:00,37.5,-120.0,290.2,0.02023,0.0,4.684,-20.0,12
2017-11-23 00:00:00,37.5,-119.375,282.0,0.02592,0.0,4.453,-20.0,12
2017-11-23 00:00:00,37.5,-118.75,278.8,0.01775,0.0,5.69,-20.0,12
2017-11-23 00:00:00,37.5,-118.125,284.8,0.01248,0.0,3.387,-20.0,12
