timestamp,timestep,lat,lon,fire count
2017-11-23 00:00:00,12,32.5,-116.875,2.0
2017-11-23 00:00:00,12,39.0,-121.875,1.0
2017-11-23 00:00:00,12,39.0,-120.625,2.0
2017-11-23 12:00:00,24,32.5,-116.875,2.0
2017-11-23 12:00:00,24,39.0,-120.625,1.0
2017-11-24 00:00:00,36,32.5,-116.875,1.0
2017-11-24 00:00:00,36,32.5,-115.625,1.0
2017-11-24 00:00:00,36,39.0,-120.625,2.0
2017-11-24 12:00:00,48,32.5,-115.625,2.0
2017-11-24 12:00:00,48,33.5,-116.25,3.0
2017-11-24 12:00:00,48,39.0,-120.625,2.0
